time,ulsan,dangjin_warehouse,dangjin_floating,dangjin
2015-02-27 16:00:00,158,400,514,478
2015-02-27 17:00:00,107,180,274,232
2015-02-27 18:00:00,19,54,105,72
2015-02-27 19:00:00,0,1,5,0
2015-02-27 20:00:00,0,0,0,0
2015-02-27 21:00:00,0,0,0,0
2015-02-27 22:00:00,0,0,0,0
2015-02-27 23:00:00,0,0,0,0
2015-02-27 24:00:00,0,0,0,0
2015-02-28 1:00:00,0,0,0,0
2015-02-28 2:00:00,0,0,0,0
2015-02-28 3:00:00,0,0,0,0
2015-02-28 4:00:00,0,0,0,0
2015-02-28 5:00:00,0,0,0,0
2015-02-28 6:00:00,0,0,0,0
2015-02-28 7:00:00,0,0,0,0
2015-02-28 8:00:00,2,4,8,0
2015-02-28 9:00:00,11,38,55,38
2015-02-28 10:00:00,16,71,108,76
2015-02-28 11:00:00,20,113,155,126
2015-02-28 12:00:00,50,204,311,222
2015-02-28 13:00:00,110,226,312,261
2015-02-28 14:00:00,29,230,366,249
2015-02-28 15:00:00,70,179,262,199
2015-02-28 16:00:00,70,183,279,201
2015-02-28 17:00:00,23,56,92,59
2015-02-28 18:00:00,7,12,27,7
2015-02-28 19:00:00,0,0,0,0
2015-02-28 20:00:00,0,0,0,0
2015-02-28 21:00:00,0,0,0,0
2015-02-28 22:00:00,0,0,0,0
2015-02-28 23:00:00,0,0,0,0
2015-02-28 24:00:00,0,0,0,0
2015-03-01 1:00:00,0,0,0,0
2015-03-01 2:00:00,0,0,0,0
2015-03-01 3:00:00,0,0,0,0
2015-03-01 4:00:00,0,0,0,0
2015-03-01 5:00:00,0,0,0,0
2015-03-01 6:00:00,0,0,0,0
2015-03-01 7:00:00,0,0,0,0
2015-03-01 8:00:00,0,1,4,0
2015-03-01 9:00:00,7,42,56,40
2015-03-01 10:00:00,40,104,144,119
2015-03-01 11:00:00,152,280,420,324
2015-03-01 12:00:00,306,400,568,463
2015-03-01 13:00:00,376,498,715,572
2015-03-01 14:00:00,374,493,671,558
2015-03-01 15:00:00,329,459,636,521
2015-03-01 16:00:00,261,339,457,392
2015-03-01 17:00:00,157,205,294,243
2015-03-01 18:00:00,27,64,103,74
2015-03-01 19:00:00,0,2,7,1
2015-03-01 20:00:00,0,0,0,0
2015-03-01 21:00:00,0,0,0,0
2015-03-01 22:00:00,0,0,0,0
2015-03-01 23:00:00,0,0,0,0
2015-03-01 24:00:00,0,0,0,0
2015-03-02 1:00:00,0,0,0,0
2015-03-02 2:00:00,0,0,0,0
2015-03-02 3:00:00,0,0,0,0
2015-03-02 4:00:00,0,0,0,0
2015-03-02 5:00:00,0,0,0,0
2015-03-02 6:00:00,0,0,0,0
2015-03-02 7:00:00,0,0,0,0
2015-03-02 8:00:00,22,11,18,7
2015-03-02 9:00:00,114,99,156,124
2015-03-02 10:00:00,236,244,370,301
2015-03-02 11:00:00,314,382,557,447
2015-03-02 12:00:00,364,465,675,543
2015-03-02 13:00:00,377,518,759,603
2015-03-02 14:00:00,366,520,754,609
2015-03-02 15:00:00,296,486,668,569
2015-03-02 16:00:00,260,407,502,475
2015-03-02 17:00:00,153,265,324,326
2015-03-02 18:00:00,27,74,111,97
2015-03-02 19:00:00,0,1,4,0
2015-03-02 20:00:00,0,0,0,0
2015-03-02 21:00:00,0,0,0,0
2015-03-02 22:00:00,0,0,0,0
2015-03-02 23:00:00,0,0,0,0
2015-03-02 24:00:00,0,0,0,0
2015-03-03 1:00:00,0,0,0,0
2015-03-03 2:00:00,0,0,0,0
2015-03-03 3:00:00,0,0,0,0
2015-03-03 4:00:00,0,0,0,0
2015-03-03 5:00:00,0,0,0,0
2015-03-03 6:00:00,0,0,0,0
2015-03-03 7:00:00,0,0,0,0
2015-03-03 8:00:00,0,0,3,0
2015-03-03 9:00:00,2,30,46,27
2015-03-03 10:00:00,12,73,104,79
2015-03-03 11:00:00,23,118,170,127
2015-03-03 12:00:00,21,151,228,172
2015-03-03 13:00:00,31,109,163,111
2015-03-03 14:00:00,61,70,112,72
2015-03-03 15:00:00,65,33,50,34
2015-03-03 16:00:00,21,36,59,51
2015-03-03 17:00:00,1,15,30,15
2015-03-03 18:00:00,0,0,3,0
2015-03-03 19:00:00,0,0,0,0
2015-03-03 20:00:00,0,0,0,0
2015-03-03 21:00:00,0,0,0,0
2015-03-03 22:00:00,0,0,0,0
2015-03-03 23:00:00,0,0,0,0
2015-03-03 24:00:00,0,0,0,0
2015-03-04 1:00:00,0,0,0,0
2015-03-04 2:00:00,0,0,0,0
2015-03-04 3:00:00,0,0,0,0
2015-03-04 4:00:00,0,0,0,0
2015-03-04 5:00:00,0,0,0,0
2015-03-04 6:00:00,0,0,0,0
2015-03-04 7:00:00,0,0,0,0
2015-03-04 8:00:00,25,11,17,12
2015-03-04 9:00:00,122,109,174,157
2015-03-04 10:00:00,250,282,417,325
2015-03-04 11:00:00,337,433,627,493
2015-03-04 12:00:00,383,529,759,601
2015-03-04 13:00:00,403,582,842,670
2015-03-04 14:00:00,392,472,801,585
2015-03-04 15:00:00,349,353,529,447
2015-03-04 16:00:00,267,214,332,236
2015-03-04 17:00:00,142,179,231,221
2015-03-04 18:00:00,32,83,126,116
2015-03-04 19:00:00,0,2,7,1
2015-03-04 20:00:00,0,0,0,0
2015-03-04 21:00:00,0,0,0,0
2015-03-04 22:00:00,0,0,0,0
2015-03-04 23:00:00,0,0,0,0
2015-03-04 24:00:00,0,0,0,0
2015-03-05 1:00:00,0,0,0,0
2015-03-05 2:00:00,0,0,0,0
2015-03-05 3:00:00,0,0,0,0
2015-03-05 4:00:00,0,0,0,0
2015-03-05 5:00:00,0,0,0,0
2015-03-05 6:00:00,0,0,0,0
2015-03-05 7:00:00,0,0,0,0
2015-03-05 8:00:00,24,12,21,15
2015-03-05 9:00:00,120,104,180,149
2015-03-05 10:00:00,239,194,291,233
2015-03-05 11:00:00,318,336,504,389
2015-03-05 12:00:00,363,326,488,353
2015-03-05 13:00:00,380,333,492,369
2015-03-05 14:00:00,371,490,713,574
2015-03-05 15:00:00,251,512,709,581
2015-03-05 16:00:00,148,427,545,493
2015-03-05 17:00:00,76,211,309,250
2015-03-05 18:00:00,22,67,118,86
2015-03-05 19:00:00,0,2,9,0
2015-03-05 20:00:00,0,0,0,0
2015-03-05 21:00:00,0,0,0,0
2015-03-05 22:00:00,0,0,0,0
2015-03-05 23:00:00,0,0,0,0
2015-03-05 24:00:00,0,0,0,0
2015-03-06 1:00:00,0,0,0,0
2015-03-06 2:00:00,0,0,0,0
2015-03-06 3:00:00,0,0,0,0
2015-03-06 4:00:00,0,0,0,0
2015-03-06 5:00:00,0,0,0,0
2015-03-06 6:00:00,0,0,0,0
2015-03-06 7:00:00,0,0,0,0
2015-03-06 8:00:00,6,15,22,10
2015-03-06 9:00:00,51,106,161,129
2015-03-06 10:00:00,120,251,373,305
2015-03-06 11:00:00,166,391,566,450
2015-03-06 12:00:00,131,479,692,543
2015-03-06 13:00:00,134,528,762,592
2015-03-06 14:00:00,138,514,757,591
2015-03-06 15:00:00,136,482,683,553
2015-03-06 16:00:00,114,406,519,578
2015-03-06 17:00:00,69,283,331,439
2015-03-06 18:00:00,18,93,133,169
2015-03-06 19:00:00,0,3,7,2
2015-03-06 20:00:00,0,0,0,0
2015-03-06 21:00:00,0,0,0,0
2015-03-06 22:00:00,0,0,0,0
2015-03-06 23:00:00,0,0,0,0
2015-03-06 24:00:00,0,0,0,0
2015-03-07 1:00:00,0,0,0,0
2015-03-07 2:00:00,0,0,0,0
2015-03-07 3:00:00,0,0,0,0
2015-03-07 4:00:00,0,0,0,0
2015-03-07 5:00:00,0,0,0,0
2015-03-07 6:00:00,0,0,0,0
2015-03-07 7:00:00,0,0,0,0
2015-03-07 8:00:00,22,17,28,19
2015-03-07 9:00:00,117,118,184,198
2015-03-07 10:00:00,227,276,401,435
2015-03-07 11:00:00,299,413,578,613
2015-03-07 12:00:00,184,497,700,741
2015-03-07 13:00:00,289,546,788,816
2015-03-07 14:00:00,321,534,796,820
2015-03-07 15:00:00,312,503,716,764
2015-03-07 16:00:00,243,417,534,634
2015-03-07 17:00:00,139,269,330,423
2015-03-07 18:00:00,29,81,130,148
2015-03-07 19:00:00,0,2,8,1
2015-03-07 20:00:00,0,0,0,0
2015-03-07 21:00:00,0,0,0,0
2015-03-07 22:00:00,0,0,0,0
2015-03-07 23:00:00,0,0,0,0
2015-03-07 24:00:00,0,0,0,0
2015-03-08 1:00:00,0,0,0,0
2015-03-08 2:00:00,0,0,0,0
2015-03-08 3:00:00,0,0,0,0
2015-03-08 4:00:00,0,0,0,0
2015-03-08 5:00:00,0,0,0,0
2015-03-08 6:00:00,0,0,0,0
2015-03-08 7:00:00,0,0,0,0
2015-03-08 8:00:00,28,14,22,16
2015-03-08 9:00:00,117,93,135,147
2015-03-08 10:00:00,182,214,312,340
2015-03-08 11:00:00,287,346,494,529
2015-03-08 12:00:00,355,438,635,664
2015-03-08 13:00:00,380,478,701,721
2015-03-08 14:00:00,372,473,699,713
2015-03-08 15:00:00,303,386,566,587
2015-03-08 16:00:00,221,261,379,389
2015-03-08 17:00:00,132,100,156,147
2015-03-08 18:00:00,34,36,60,52
2015-03-08 19:00:00,0,1,5,0
2015-03-08 20:00:00,0,0,0,0
2015-03-08 21:00:00,0,0,0,0
2015-03-08 22:00:00,0,0,0,0
2015-03-08 23:00:00,0,0,0,0
2015-03-08 24:00:00,0,0,0,0
2015-03-09 1:00:00,0,0,0,0
2015-03-09 2:00:00,0,0,0,0
2015-03-09 3:00:00,0,0,0,0
2015-03-09 4:00:00,0,0,0,0
2015-03-09 5:00:00,0,0,0,0
2015-03-09 6:00:00,0,0,0,0
2015-03-09 7:00:00,0,0,0,0
2015-03-09 8:00:00,1,7,11,5
2015-03-09 9:00:00,25,84,82,83
2015-03-09 10:00:00,114,243,204,199
2015-03-09 11:00:00,216,336,492,453
2015-03-09 12:00:00,335,215,695,711
2015-03-09 13:00:00,350,235,786,817
2015-03-09 14:00:00,332,280,815,849
2015-03-09 15:00:00,297,474,760,813
2015-03-09 16:00:00,225,482,588,713
2015-03-09 17:00:00,133,356,379,549
2015-03-09 18:00:00,35,120,160,212
2015-03-09 19:00:00,0,3,11,5
2015-03-09 20:00:00,0,0,0,0
2015-03-09 21:00:00,0,0,0,0
2015-03-09 22:00:00,0,0,0,0
2015-03-09 23:00:00,0,0,0,0
2015-03-09 24:00:00,0,0,0,0
2015-03-10 1:00:00,0,0,0,0
2015-03-10 2:00:00,0,0,0,0
2015-03-10 3:00:00,0,0,0,0
2015-03-10 4:00:00,0,0,0,0
2015-03-10 5:00:00,0,0,0,0
2015-03-10 6:00:00,0,0,0,0
2015-03-10 7:00:00,0,0,0,0
2015-03-10 8:00:00,31,17,24,16
2015-03-10 9:00:00,135,128,180,141
2015-03-10 10:00:00,260,306,420,293
2015-03-10 11:00:00,340,434,630,494
2015-03-10 12:00:00,392,403,776,611
2015-03-10 13:00:00,408,524,852,664
2015-03-10 14:00:00,398,535,853,770
2015-03-10 15:00:00,358,557,773,835
2015-03-10 16:00:00,288,466,601,715
2015-03-10 17:00:00,177,342,375,523
2015-03-10 18:00:00,35,112,156,188
2015-03-10 19:00:00,0,3,7,1
2015-03-10 20:00:00,0,0,0,0
2015-03-10 21:00:00,0,0,0,0
2015-03-10 22:00:00,0,0,0,0
2015-03-10 23:00:00,0,0,0,0
2015-03-10 24:00:00,0,0,0,0
2015-03-11 1:00:00,0,0,0,0
2015-03-11 2:00:00,0,0,0,0
2015-03-11 3:00:00,0,0,0,0
2015-03-11 4:00:00,0,0,0,0
2015-03-11 5:00:00,0,0,0,0
2015-03-11 6:00:00,0,0,0,0
2015-03-11 7:00:00,0,0,0,0
2015-03-11 8:00:00,32,16,24,15
2015-03-11 9:00:00,133,113,169,178
2015-03-11 10:00:00,225,261,376,308
2015-03-11 11:00:00,260,356,518,408
2015-03-11 12:00:00,372,369,531,439
2015-03-11 13:00:00,385,486,705,567
2015-03-11 14:00:00,355,401,609,463
2015-03-11 15:00:00,326,216,327,249
2015-03-11 16:00:00,260,400,490,468
2015-03-11 17:00:00,145,311,349,366
2015-03-11 18:00:00,32,106,161,161
2015-03-11 19:00:00,0,4,9,2
2015-03-11 20:00:00,0,0,0,0
2015-03-11 21:00:00,0,0,0,0
2015-03-11 22:00:00,0,0,0,0
2015-03-11 23:00:00,0,0,0,0
2015-03-11 24:00:00,0,0,0,0
2015-03-12 1:00:00,0,0,0,0
2015-03-12 2:00:00,0,0,0,0
2015-03-12 3:00:00,0,0,0,0
2015-03-12 4:00:00,0,0,0,0
2015-03-12 5:00:00,0,0,0,0
2015-03-12 6:00:00,0,0,0,0
2015-03-12 7:00:00,0,0,0,0
2015-03-12 8:00:00,33,18,24,11
2015-03-12 9:00:00,135,116,177,148
2015-03-12 10:00:00,244,281,406,330
2015-03-12 11:00:00,323,420,591,476
2015-03-12 12:00:00,375,500,716,575
2015-03-12 13:00:00,390,542,784,623
2015-03-12 14:00:00,376,540,787,631
2015-03-12 15:00:00,342,507,730,663
2015-03-12 16:00:00,271,428,554,663
2015-03-12 17:00:00,165,273,328,431
2015-03-12 18:00:00,36,81,133,151
2015-03-12 19:00:00,0,2,8,1
2015-03-12 20:00:00,0,0,0,0
2015-03-12 21:00:00,0,0,0,0
2015-03-12 22:00:00,0,0,0,0
2015-03-12 23:00:00,0,0,0,0
2015-03-12 24:00:00,0,0,0,0
2015-03-13 1:00:00,0,0,0,0
2015-03-13 2:00:00,0,0,0,0
2015-03-13 3:00:00,0,0,0,0
2015-03-13 4:00:00,0,0,0,0
2015-03-13 5:00:00,0,0,0,0
2015-03-13 6:00:00,0,0,0,0
2015-03-13 7:00:00,0,0,0,0
2015-03-13 8:00:00,20,20,28,20
2015-03-13 9:00:00,87,103,138,154
2015-03-13 10:00:00,165,250,336,349
2015-03-13 11:00:00,118,408,561,576
2015-03-13 12:00:00,212,498,708,741
2015-03-13 13:00:00,279,491,736,757
2015-03-13 14:00:00,327,544,810,814
2015-03-13 15:00:00,253,512,747,760
2015-03-13 16:00:00,181,413,543,635
2015-03-13 17:00:00,104,295,347,462
2015-03-13 18:00:00,28,100,161,208
2015-03-13 19:00:00,0,3,9,3
2015-03-13 20:00:00,0,0,0,0
2015-03-13 21:00:00,0,0,0,0
2015-03-13 22:00:00,0,0,0,0
2015-03-13 23:00:00,0,0,0,0
2015-03-13 24:00:00,0,0,0,0
2015-03-14 1:00:00,0,0,0,0
2015-03-14 2:00:00,0,0,0,0
2015-03-14 3:00:00,0,0,0,0
2015-03-14 4:00:00,0,0,0,0
2015-03-14 5:00:00,0,0,0,0
2015-03-14 6:00:00,0,0,0,0
2015-03-14 7:00:00,0,0,0,0
2015-03-14 8:00:00,35,20,29,20
2015-03-14 9:00:00,137,119,177,198
2015-03-14 10:00:00,249,276,393,412
2015-03-14 11:00:00,329,413,574,569
2015-03-14 12:00:00,377,497,708,735
2015-03-14 13:00:00,386,531,775,785
2015-03-14 14:00:00,373,525,767,782
2015-03-14 15:00:00,330,465,686,700
2015-03-14 16:00:00,245,252,379,377
2015-03-14 17:00:00,77,131,204,197
2015-03-14 18:00:00,26,39,68,58
2015-03-14 19:00:00,1,3,11,0
2015-03-14 20:00:00,0,0,0,0
2015-03-14 21:00:00,0,0,0,0
2015-03-14 22:00:00,0,0,0,0
2015-03-14 23:00:00,0,0,0,0
2015-03-14 24:00:00,0,0,0,0
2015-03-15 1:00:00,0,0,0,0
2015-03-15 2:00:00,0,0,0,0
2015-03-15 3:00:00,0,0,0,0
2015-03-15 4:00:00,0,0,0,0
2015-03-15 5:00:00,0,0,0,0
2015-03-15 6:00:00,0,0,0,0
2015-03-15 7:00:00,0,0,0,0
2015-03-15 8:00:00,34,22,33,23
2015-03-15 9:00:00,121,112,162,170
2015-03-15 10:00:00,187,254,362,398
2015-03-15 11:00:00,252,386,541,581
2015-03-15 12:00:00,276,454,649,679
2015-03-15 13:00:00,294,435,638,649
2015-03-15 14:00:00,327,419,621,634
2015-03-15 15:00:00,264,404,600,624
2015-03-15 16:00:00,241,337,477,524
2015-03-15 17:00:00,98,204,288,318
2015-03-15 18:00:00,36,68,118,115
2015-03-15 19:00:00,0,6,14,9
2015-03-15 20:00:00,0,0,0,0
2015-03-15 21:00:00,0,0,0,0
2015-03-15 22:00:00,0,0,0,0
2015-03-15 23:00:00,0,0,0,0
2015-03-15 24:00:00,0,0,0,0
2015-03-16 1:00:00,0,0,0,0
2015-03-16 2:00:00,0,0,0,0
2015-03-16 3:00:00,0,0,0,0
2015-03-16 4:00:00,0,0,0,0
2015-03-16 5:00:00,0,0,0,0
2015-03-16 6:00:00,0,0,0,0
2015-03-16 7:00:00,0,0,0,0
2015-03-16 8:00:00,24,27,41,35
2015-03-16 9:00:00,79,87,124,132
2015-03-16 10:00:00,123,121,180,182
2015-03-16 11:00:00,256,316,444,489
2015-03-16 12:00:00,213,433,625,666
2015-03-16 13:00:00,303,483,710,730
2015-03-16 14:00:00,342,480,718,732
2015-03-16 15:00:00,307,441,650,671
2015-03-16 16:00:00,243,344,483,527
2015-03-16 17:00:00,145,210,291,330
2015-03-16 18:00:00,41,72,124,129
2015-03-16 19:00:00,1,4,12,4
2015-03-16 20:00:00,0,0,0,0
2015-03-16 21:00:00,0,0,0,0
2015-03-16 22:00:00,0,0,0,0
2015-03-16 23:00:00,0,0,0,0
2015-03-16 24:00:00,0,0,0,0
2015-03-17 1:00:00,0,0,0,0
2015-03-17 2:00:00,0,0,0,0
2015-03-17 3:00:00,0,0,0,0
2015-03-17 4:00:00,0,0,0,0
2015-03-17 5:00:00,0,0,0,0
2015-03-17 6:00:00,0,0,0,0
2015-03-17 7:00:00,0,0,0,0
2015-03-17 8:00:00,37,18,27,19
2015-03-17 9:00:00,119,84,114,123
2015-03-17 10:00:00,130,154,220,229
2015-03-17 11:00:00,181,235,324,337
2015-03-17 12:00:00,256,296,397,400
2015-03-17 13:00:00,318,204,300,285
2015-03-17 14:00:00,297,263,390,390
2015-03-17 15:00:00,287,83,120,111
2015-03-17 16:00:00,218,56,84,77
2015-03-17 17:00:00,89,23,39,23
2015-03-17 18:00:00,30,13,26,6
2015-03-17 19:00:00,1,0,0,0
2015-03-17 20:00:00,0,0,0,0
2015-03-17 21:00:00,0,0,0,0
2015-03-17 22:00:00,0,0,0,0
2015-03-17 23:00:00,0,0,0,0
2015-03-17 24:00:00,0,0,0,0
2015-03-18 1:00:00,0,0,0,0
2015-03-18 2:00:00,0,0,0,0
2015-03-18 3:00:00,0,0,0,0
2015-03-18 4:00:00,0,0,0,0
2015-03-18 5:00:00,0,0,0,0
2015-03-18 6:00:00,0,0,0,0
2015-03-18 7:00:00,0,0,0,0
2015-03-18 8:00:00,0,1,3,0
2015-03-18 9:00:00,0,25,38,31
2015-03-18 10:00:00,3,55,77,77
2015-03-18 11:00:00,12,121,168,168
2015-03-18 12:00:00,16,75,121,112
2015-03-18 13:00:00,10,12,24,15
2015-03-18 14:00:00,7,0,0,0
2015-03-18 15:00:00,9,22,45,46
2015-03-18 16:00:00,9,30,50,39
2015-03-18 17:00:00,0,37,60,49
2015-03-18 18:00:00,0,7,18,0
2015-03-18 19:00:00,0,0,3,0
2015-03-18 20:00:00,0,0,0,0
2015-03-18 21:00:00,0,0,0,0
2015-03-18 22:00:00,0,0,0,0
2015-03-18 23:00:00,0,0,0,0
2015-03-18 24:00:00,0,0,0,0
2015-03-19 1:00:00,0,0,0,0
2015-03-19 2:00:00,0,0,0,0
2015-03-19 3:00:00,0,0,0,0
2015-03-19 4:00:00,0,0,0,0
2015-03-19 5:00:00,0,0,0,0
2015-03-19 6:00:00,0,0,0,0
2015-03-19 7:00:00,0,0,0,0
2015-03-19 8:00:00,0,28,39,32
2015-03-19 9:00:00,30,128,188,202
2015-03-19 10:00:00,82,282,403,430
2015-03-19 11:00:00,108,405,571,595
2015-03-19 12:00:00,131,480,682,703
2015-03-19 13:00:00,264,512,758,769
2015-03-19 14:00:00,372,509,772,773
2015-03-19 15:00:00,312,480,720,727
2015-03-19 16:00:00,256,398,564,605
2015-03-19 17:00:00,172,269,356,421
2015-03-19 18:00:00,48,84,149,155
2015-03-19 19:00:00,2,4,13,4
2015-03-19 20:00:00,0,0,0,0
2015-03-19 21:00:00,0,0,0,0
2015-03-19 22:00:00,0,0,0,0
2015-03-19 23:00:00,0,0,0,0
2015-03-19 24:00:00,0,0,0,0
2015-03-20 1:00:00,0,0,0,0
2015-03-20 2:00:00,0,0,0,0
2015-03-20 3:00:00,0,0,0,0
2015-03-20 4:00:00,0,0,0,0
2015-03-20 5:00:00,0,0,0,0
2015-03-20 6:00:00,0,0,0,0
2015-03-20 7:00:00,0,0,0,0
2015-03-20 8:00:00,11,16,25,17
2015-03-20 9:00:00,59,65,89,96
2015-03-20 10:00:00,97,217,302,328
2015-03-20 11:00:00,138,389,555,576
2015-03-20 12:00:00,156,477,685,702
2015-03-20 13:00:00,215,519,761,768
2015-03-20 14:00:00,357,521,776,779
2015-03-20 15:00:00,317,481,690,725
2015-03-20 16:00:00,242,385,562,583
2015-03-20 17:00:00,114,254,357,393
2015-03-20 18:00:00,39,91,160,150
2015-03-20 19:00:00,1,4,10,0
2015-03-20 20:00:00,0,0,0,0
2015-03-20 21:00:00,0,0,0,0
2015-03-20 22:00:00,0,0,0,0
2015-03-20 23:00:00,0,0,0,0
2015-03-20 24:00:00,0,0,0,0
2015-03-21 1:00:00,0,0,0,0
2015-03-21 2:00:00,0,0,0,0
2015-03-21 3:00:00,0,0,0,0
2015-03-21 4:00:00,0,0,0,0
2015-03-21 5:00:00,0,0,0,0
2015-03-21 6:00:00,0,0,0,0
2015-03-21 7:00:00,1,0,1,0
2015-03-21 8:00:00,34,30,43,39
2015-03-21 9:00:00,126,106,152,159
2015-03-21 10:00:00,219,226,324,345
2015-03-21 11:00:00,291,343,495,516
2015-03-21 12:00:00,341,421,617,638
2015-03-21 13:00:00,355,461,693,709
2015-03-21 14:00:00,339,451,688,698
2015-03-21 15:00:00,301,419,642,652
2015-03-21 16:00:00,240,339,512,534
2015-03-21 17:00:00,133,226,330,355
2015-03-21 18:00:00,41,80,144,142
2015-03-21 19:00:00,2,6,17,7
2015-03-21 20:00:00,0,0,0,0
2015-03-21 21:00:00,0,0,0,0
2015-03-21 22:00:00,0,0,0,0
2015-03-21 23:00:00,0,0,0,0
2015-03-21 24:00:00,0,0,0,0
2015-03-22 1:00:00,0,0,0,0
2015-03-22 2:00:00,0,0,0,0
2015-03-22 3:00:00,0,0,0,0
2015-03-22 4:00:00,0,0,0,0
2015-03-22 5:00:00,0,0,0,0
2015-03-22 6:00:00,0,0,0,0
2015-03-22 7:00:00,1,0,0,0
2015-03-22 8:00:00,34,35,47,41
2015-03-22 9:00:00,126,137,184,208
2015-03-22 10:00:00,219,262,375,411
2015-03-22 11:00:00,291,387,551,585
2015-03-22 12:00:00,341,468,681,717
2015-03-22 13:00:00,355,517,762,789
2015-03-22 14:00:00,339,531,643,819
2015-03-22 15:00:00,301,527,630,813
2015-03-22 16:00:00,240,455,635,703
2015-03-22 17:00:00,133,322,404,511
2015-03-22 18:00:00,41,116,201,258
2015-03-22 19:00:00,2,6,20,16
2015-03-22 20:00:00,0,0,0,0
2015-03-22 21:00:00,0,0,0,0
2015-03-22 22:00:00,0,0,0,0
2015-03-22 23:00:00,0,0,0,0
2015-03-22 24:00:00,0,0,0,0
2015-03-23 1:00:00,0,0,0,0
2015-03-23 2:00:00,0,0,0,0
2015-03-23 3:00:00,0,0,0,0
2015-03-23 4:00:00,0,0,0,0
2015-03-23 5:00:00,0,0,0,0
2015-03-23 6:00:00,0,0,0,0
2015-03-23 7:00:00,2,0,1,0
2015-03-23 8:00:00,47,29,42,28
2015-03-23 9:00:00,159,143,210,226
2015-03-23 10:00:00,271,309,429,455
2015-03-23 11:00:00,345,436,615,646
2015-03-23 12:00:00,389,514,736,772
2015-03-23 13:00:00,406,566,735,854
2015-03-23 14:00:00,387,578,570,868
2015-03-23 15:00:00,354,534,665,811
2015-03-23 16:00:00,281,471,646,714
2015-03-23 17:00:00,180,342,411,531
2015-03-23 18:00:00,50,118,201,266
2015-03-23 19:00:00,1,5,20,17
2015-03-23 20:00:00,0,0,0,0
2015-03-23 21:00:00,0,0,0,0
2015-03-23 22:00:00,0,0,0,0
2015-03-23 23:00:00,0,0,0,0
2015-03-23 24:00:00,0,0,0,0
2015-03-24 1:00:00,0,0,0,0
2015-03-24 2:00:00,0,0,0,0
2015-03-24 3:00:00,0,0,0,0
2015-03-24 4:00:00,0,0,0,0
2015-03-24 5:00:00,0,0,0,0
2015-03-24 6:00:00,0,0,0,0
2015-03-24 7:00:00,2,0,1,0
2015-03-24 8:00:00,47,29,43,32
2015-03-24 9:00:00,152,143,215,230
2015-03-24 10:00:00,259,309,439,466
2015-03-24 11:00:00,336,439,613,652
2015-03-24 12:00:00,373,522,752,783
2015-03-24 13:00:00,397,566,787,844
2015-03-24 14:00:00,387,571,637,852
2015-03-24 15:00:00,346,538,621,813
2015-03-24 16:00:00,275,462,652,705
2015-03-24 17:00:00,169,331,412,518
2015-03-24 18:00:00,48,115,201,262
2015-03-24 19:00:00,2,6,23,19
2015-03-24 20:00:00,0,0,0,0
2015-03-24 21:00:00,0,0,0,0
2015-03-24 22:00:00,0,0,0,0
2015-03-24 23:00:00,0,0,0,0
2015-03-24 24:00:00,0,0,0,0
2015-03-25 1:00:00,0,0,0,0
2015-03-25 2:00:00,0,0,0,0
2015-03-25 3:00:00,0,0,0,0
2015-03-25 4:00:00,0,0,0,0
2015-03-25 5:00:00,0,0,0,0
2015-03-25 6:00:00,0,0,0,0
2015-03-25 7:00:00,2,0,2,0
2015-03-25 8:00:00,48,35,52,32
2015-03-25 9:00:00,149,152,213,233
2015-03-25 10:00:00,253,308,425,462
2015-03-25 11:00:00,324,439,608,646
2015-03-25 12:00:00,364,519,733,765
2015-03-25 13:00:00,382,559,793,820
2015-03-25 14:00:00,365,553,694,822
2015-03-25 15:00:00,325,525,666,781
2015-03-25 16:00:00,260,455,646,685
2015-03-25 17:00:00,157,332,414,522
2015-03-25 18:00:00,48,115,201,268
2015-03-25 19:00:00,2,5,25,22
2015-03-25 20:00:00,0,0,0,0
2015-03-25 21:00:00,0,0,0,0
2015-03-25 22:00:00,0,0,0,0
2015-03-25 23:00:00,0,0,0,0
2015-03-25 24:00:00,0,0,0,0
2015-03-26 1:00:00,0,0,0,0
2015-03-26 2:00:00,0,0,0,0
2015-03-26 3:00:00,0,0,0,0
2015-03-26 4:00:00,0,0,0,0
2015-03-26 5:00:00,0,0,0,0
2015-03-26 6:00:00,0,0,0,0
2015-03-26 7:00:00,3,0,1,0
2015-03-26 8:00:00,49,33,50,32
2015-03-26 9:00:00,150,150,215,232
2015-03-26 10:00:00,253,300,419,446
2015-03-26 11:00:00,323,426,588,619
2015-03-26 12:00:00,367,507,715,740
2015-03-26 13:00:00,385,543,782,796
2015-03-26 14:00:00,375,546,717,804
2015-03-26 15:00:00,336,509,722,757
2015-03-26 16:00:00,267,427,614,648
2015-03-26 17:00:00,162,304,395,477
2015-03-26 18:00:00,48,108,188,227
2015-03-26 19:00:00,1,8,26,19
2015-03-26 20:00:00,0,0,0,0
2015-03-26 21:00:00,0,0,0,0
2015-03-26 22:00:00,0,0,0,0
2015-03-26 23:00:00,0,0,0,0
2015-03-26 24:00:00,0,0,0,0
2015-03-27 1:00:00,0,0,0,0
2015-03-27 2:00:00,0,0,0,0
2015-03-27 3:00:00,0,0,0,0
2015-03-27 4:00:00,0,0,0,0
2015-03-27 5:00:00,0,0,0,0
2015-03-27 6:00:00,0,0,0,0
2015-03-27 7:00:00,3,1,2,0
2015-03-27 8:00:00,51,39,54,45
